7.316533e-09 4.079060e+03 7.316533e-09 8.953565e+03 7.316533e-09 9.999645e+02 
7.416533e-09 4.079060e+03 7.416533e-09 8.953565e+03 7.416533e-09 9.999645e+02 
7.516533e-09 4.079060e+03 7.516533e-09 8.953565e+03 7.516533e-09 9.999645e+02 
7.616533e-09 4.079060e+03 7.616533e-09 8.953565e+03 7.616533e-09 9.999645e+02 
7.716533e-09 4.079060e+03 7.716533e-09 8.953565e+03 7.716533e-09 9.999645e+02 
7.816533e-09 4.079060e+03 7.816533e-09 8.953565e+03 7.816533e-09 9.999645e+02 
7.916533e-09 4.079060e+03 7.916533e-09 8.953565e+03 7.916533e-09 9.999645e+02 
8.016533e-09 4.079060e+03 8.016533e-09 8.953565e+03 8.016533e-09 9.999645e+02 
8.116533e-09 4.079060e+03 8.116533e-09 8.953565e+03 8.116533e-09 9.999645e+02 
8.216533e-09 4.079060e+03 8.216533e-09 8.953565e+03 8.216533e-09 9.999645e+02 
8.316533e-09 4.079060e+03 8.316533e-09 8.953565e+03 8.316533e-09 9.999645e+02 
8.416533e-09 4.079060e+03 8.416533e-09 8.953565e+03 8.416533e-09 9.999645e+02 
8.516533e-09 4.079060e+03 8.516533e-09 8.953565e+03 8.516533e-09 9.999645e+02 
8.616533e-09 4.079060e+03 8.616533e-09 8.953565e+03 8.616533e-09 9.999645e+02 
8.716533e-09 4.079060e+03 8.716533e-09 8.953565e+03 8.716533e-09 9.999645e+02 
8.816533e-09 4.079060e+03 8.816533e-09 8.953565e+03 8.816533e-09 9.999645e+02 
8.916533e-09 4.079060e+03 8.916533e-09 8.953565e+03 8.916533e-09 9.999645e+02 
9.016533e-09 4.079060e+03 9.016533e-09 8.953565e+03 9.016533e-09 9.999645e+02 
9.116533e-09 4.079060e+03 9.116533e-09 8.953565e+03 9.116533e-09 9.999645e+02 
9.216533e-09 4.079060e+03 9.216533e-09 8.953565e+03 9.216533e-09 9.999645e+02 
9.316533e-09 4.079060e+03 9.316533e-09 8.953565e+03 9.316533e-09 9.999645e+02 
9.416533e-09 4.079060e+03 9.416533e-09 8.953565e+03 9.416533e-09 9.999645e+02 
9.516533e-09 4.079060e+03 9.516533e-09 8.953565e+03 9.516533e-09 9.999645e+02 
9.616533e-09 4.079060e+03 9.616533e-09 8.953565e+03 9.616533e-09 9.999645e+02 
9.716533e-09 4.079060e+03 9.716533e-09 8.953565e+03 9.716533e-09 9.999645e+02 
9.816533e-09 4.079060e+03 9.816533e-09 8.953565e+03 9.816533e-09 9.999645e+02 
9.916533e-09 4.079060e+03 9.916533e-09 8.953565e+03 9.916533e-09 9.999645e+02 
1.000000e-08 4.079060e+03 1.000000e-08 8.953565e+03 1.000000e-08 9.999645e+02 
